T,nH,SFR,old,values
4.033,2.8169999999999997,-4.853,6.643,-18.80562443251779
4.291,3.7710000000000004,0.287,11.491,-14.408023219601713
4.041,3.292,-3.485,8.785,-17.320926588705838
4.006,2.491,-4.468999999999999,9.355,-18.655430900311533
4.279,3.157,-1.365,11.889000000000001,-15.625599962197766
4.346,3.591,-1.695,10.202,-14.719626533849882
4.417,1.629,-2.944,10.037,-18.689073144628306
4.103,-1.217,-4.053999999999999,7.855,-25.305535201773033
4.246,2.188,-4.268,9.981,-17.471533245943803
4.0489999999999995,3.319,-3.622,10.312000000000001,-16.68474357494679
4.249,2.532,-4.3660000000000005,6.933,-16.768326563293854
4.2330000000000005,3.844,-3.365,9.898,-14.18550601871396
4.184,3.04,-3.426,8.314,-16.09233609087964
4.056,3.5060000000000002,-4.4030000000000005,6.892,-17.32130866598729
4.215,1.147,-4.2410000000000005,7.562,-19.643782865780267
3.987,3.9760000000000004,-3.572,8.292,-16.788479002759768
4.207,3.523,-2.094,9.872,-14.941573975542994
4.329,2.9139999999999997,-2.772,10.398,-16.04000992369859
4.632,1.129,0.9390000000000001,7.441,-19.652006850212594
4.016,3.888,-4.783,7.8870000000000005,-17.099398033429544
3.9139999999999997,3.778,-4.406000000000001,6.985,-17.74770535985555
4.618,-3.7110000000000003,-1.72,11.312000000000001,-29.895751953009555
4.025,3.812,-4.248,6.316,-17.155901987767418
4.039,3.4789999999999996,-2.448,7.013999999999999,-16.741530338449305
4.239,4.012,-3.009,9.918,-13.835409239809776
4.037,1.745,-4.958,8.472000000000001,-19.992337553462725
4.194,2.9339999999999997,-4.894,6.742999999999999,-16.21435701632102
4.203,2.3930000000000002,-4.934,7.893,-17.22496510947247
4.263,3.406,-3.807,6.61,-15.012901548481235
4.223,3.719,-4.069,8.923,-14.469595373407175
3.9530000000000003,3.372,-4.8580000000000005,8.103,-18.121811521262988
5.024,0.011000000000000001,1.646,6.566,-21.57379789715642
3.8960000000000004,0.434,-4.417,6.393,-22.915924432221328
4.169,3.551,-1.9509999999999998,9.032,-15.203661609661404
4.345,3.674,-0.366,6.638,-14.561030686262011
3.912,2.943,-3.322,8.244,-18.52396584092155
4.0680000000000005,2.85,-3.8819999999999997,8.027000000000001,-18.004132366529113
4.239,3.8569999999999998,-4.207,6.195,-14.144202306807944
3.9960000000000004,3.762,-4.16,6.585,-17.40200880510115
4.093,2.016,-3.485,7.484,-19.02612432565592
4.181,3.582,-2.7260000000000004,6.7,-15.041460006020422
6.505,-4.252,-4.802,9.365,-30.909142604018463
5.27,0.044000000000000004,-1.777,6.99,-21.2003149090909
3.7910000000000004,-2.7939999999999996,-2.01,7.789,-28.89925047431014
7.183,-3.753,-1.9809999999999999,10.609000000000002,-29.58489304351193
4.232,2.251,-4.867,6.617000000000001,-17.36672348439065
4.01,3.998,-3.58,7.858,-16.665526143088464
3.909,3.4189999999999996,-2.338,10.045,-17.249885194076022
2.455,-6.197,-1.6269999999999998,6.556,-37.49667244819722
3.875,2.416,-5.045,7.837999999999999,-19.86774031046896
4.295,2.546,-4.993,6.6579999999999995,-16.739666205629696
4.138,3.845,-1.256,9.341000000000001,-14.870342326687313
4.173,3.66,-4.303,9.687999999999999,-14.969238409048984
6.474,-3.417,-3.4010000000000002,6.247000000000001,-29.205281970619758
8.714,-6.832999999999999,-2.339,6.157,-33.22273271406495
6.59,-8.882,1.011,11.383,-34.50401188212943
9.065,-3.575,-0.107,10.083,-27.90500509905539
5.402,-1.5090000000000001,-1.8619999999999999,10.729000000000001,-24.312756500619265
8.357000000000001,-7.4079999999999995,-0.7909999999999999,8.908,-33.330487870308446
3.8739999999999997,0.442,-4.011,6.473,-22.802967681082002
2.494,-2.7430000000000003,-0.324,10.505,-29.28156474749233
4.525,1.371,-2.832,6.091,-19.181015743585913
5.405,3.324,0.259,10.209,-14.636952405478905
3.3339999999999996,-3.338,0.157,11.339,-29.900284837648968
7.26,2.5669999999999997,1.9680000000000002,11.03,-17.52290769921094
3.863,-0.239,-4.666,6.251,-24.134996760181128
4.141,0.496,-4.391,11.484000000000002,-22.016540607824425
5.61,0.157,0.8190000000000001,9.392999999999999,-21.376275314029144
4.3919999999999995,-3.324,-0.9159999999999999,11.043,-29.756515477993545
6.671,4.105,-2.501,8.421,-14.304807365599046
2.363,-4.865,-0.011000000000000001,6.281000000000001,-34.933935102540325
4.481,2.741,-4.373,6.1610000000000005,-16.47168762059464
4.218999999999999,2.9560000000000004,-2.287,9.641,-16.011200330560975
5.3420000000000005,-1.4069999999999998,-4.67,11.357999999999999,-24.121340355114395
5.395,2.008,-1.3430000000000002,10.045,-17.264385133886424
5.218,-1.3359999999999999,-3.8560000000000003,7.005,-23.971835580575533
5.301,3.951,2.006,10.815,-13.383913266990511
3.937,2.827,-3.353,9.177,-18.453593074757663
5.682,-0.423,-1.597,6.218999999999999,-22.566902523032013
4.189,3.937,-4.7219999999999995,9.287,-14.257117828562727
5.761,0.97,2.635,9.992,-19.845423883082113
5.01,-3.437,-4.8260000000000005,11.469000000000001,-28.529883646848997
4.152,3.665,-1.875,9.972999999999999,-15.13967397413169
4.203,2.311,-3.9410000000000003,6.108,-17.38887173247982
4.953,3.627,0.636,7.61,-14.050780816910985
4.2860000000000005,3.165,-2.9330000000000003,6.149,-15.498133180719723
4.01,1.047,-4.138999999999999,8.01,-21.33796974863952
4.303,2.441,-0.9490000000000001,9.657,-17.0598422549655
4.857,2.9189999999999996,-0.446,6.1339999999999995,-15.570312303904604
4.083,3.701,-2.076,9.986,-15.781622066708248
4.061,3.912,-4.263,8.625,-16.30558786374216
4.081,3.898,-3.4330000000000003,6.507999999999999,-16.024384402033103
4.22,3.3560000000000003,-0.31,8.325,-15.353694319715242
3.983,3.4730000000000003,-2.695,7.914,-17.21402276583333
4.065,3.1439999999999997,-4.763,6.66,-17.884555916563762
4.178999999999999,0.9520000000000001,-4.801,8.421,-20.245628726805887
4.2330000000000005,3.406,-4.086,9.562000000000001,-15.058409069931386
4.228,2.1069999999999998,-2.511,10.802999999999999,-17.840823968206532
4.253,3.449,-2.519,6.462999999999999,-14.934980785863745
4.249,-1.143,-4.0360000000000005,7.386,-24.5573948210352
4.881,2.316,-4.249,8.34,-16.736837535037782
4.194,2.6180000000000003,-4.912,9.523,-16.829767629818196
4.159,2.91,-4.25,9.857999999999999,-16.552252968592047
4.213,2.8160000000000003,-4.82,6.834,-16.318541669652184
4.1530000000000005,3.3339999999999996,-4.783,7.019,-15.899870796640194
3.9760000000000004,0.249,-3.326,7.803,-22.69544484987956
4.213,2.977,-2.909,10.247,-15.992721752665755
4.021,3.806,-3.992,8.887,-16.737857535109118
4.035,3.725,-3.955,7.487,-17.043495409683302
4.088,1.749,-4.98,6.398,-19.96818772866963
4.164,3.864,-4.563,9.644,-14.676438536537134
4.0360000000000005,2.7760000000000002,-3.37,7.943,-18.229000794836058
4.265,3.7119999999999997,-2.98,10.578,-14.402414498247795
3.983,3.787,-3.2039999999999997,8.236,-16.954755279521848
4.203,2.885,-4.335,6.461,-16.242953369518276
4.128,2.991,-4.013999999999999,7.0329999999999995,-16.980468315468745
4.672,-4.678,-0.895,6.3420000000000005,-32.852571031301345
4.324,0.763,-4.136,6.244,-20.33746881587436
3.924,3.94,-3.463,9.332,-16.796613508339526
4.013,2.867,-4.752,8.101,-18.568314655313987
4.013999999999999,1.81,-3.717,6.0360000000000005,-20.04872077967815
4.177,3.8110000000000004,-4.2219999999999995,8.754,-14.631285540931373
4.033,2.511,-2.9160000000000004,6.218999999999999,-18.49364381675457
4.229,3.596,-2.793,8.763,-14.692696549133235
4.769,2.108,1.273,7.486000000000001,-17.394597975845187
4.2139999999999995,2.6719999999999997,-1.09,6.598,-16.71617883405694
3.9339999999999997,3.2430000000000003,-4.758,9.401,-17.807348929332022
3.96,3.801,-4.75,6.556,-17.719307835714886
4.315,3.407,-2.8169999999999997,7.683,-15.045810574241422
5.511,-0.51,-1.083,6.398,-22.508946624569134
4.083,2.7760000000000002,-4.792,8.443999999999999,-17.970900433176453
3.9739999999999998,1.175,-4.121,8.162,-21.27056790978677
4.146,2.174,-4.052,6.64,-18.282179766094032
4.0489999999999995,3.555,-4.34,6.563,-17.324771746406938
4.962,1.624,-4.664,7.2170000000000005,-18.05093705726861
4.997,1.252,2.772,6.632999999999999,-19.09701317019791
4.272,3.917,-2.353,8.698,-13.99481948749622
4.323,3.262,-3.826,8.1,-15.344544607473203
4.176,3.5260000000000002,-3.839,7.9,-15.211040152104152
4.16,2.627,-4.845,8.485,-17.192891358001535
4.013999999999999,2.8739999999999997,-3.847,8.182,-18.371090229013504
4.05,-0.858,-4.841,6.4270000000000005,-24.66564679161648
4.194,3.302,-2.589,6.1160000000000005,-15.477360182395847
4.0760000000000005,0.13699999999999998,-4.713,7.162000000000001,-22.64568023000855
3.957,0.8809999999999999,-4.673,6.704,-22.122386806783847
4.025,2.733,-4.6339999999999995,6.466,-18.93565434283783
4.209,3.403,-2.4819999999999998,7.182,-15.170516112738376
4.204,3.767,-2.873,7.354,-14.476682838655806
4.0969999999999995,3.867,-3.537,8.876,-15.757359202182386
3.995,2.846,-2.206,9.958,-17.799450439859225
4.062,3.023,-4.4319999999999995,7.861000000000001,-17.937869465377876
4.012,3.5189999999999997,-3.0269999999999997,6.156000000000001,-17.133187098656133
4.17,3.342,-1.675,9.181000000000001,-15.574840895400294
4.218999999999999,3.904,-3.85,8.074,-14.118341498767471
4.149,-0.235,-4.724,6.704,-22.82877100327495
4.178999999999999,3.0210000000000004,-3.015,10.208,-16.128882612021993
4.1819999999999995,2.226,-3.865,6.879,-17.73553636579512
4.146,2.4859999999999998,-3.5,6.832999999999999,-17.63853659763328
3.6060000000000003,-4.575,-0.44299999999999995,9.669,-33.17800855219372
4.199,2.88,-0.993,6.335,-16.347318615236425
4.09,3.495,-4.859,7.185,-16.764774654988134
4.293,3.734,-4.843,8.749,-14.37069235992625
4.251,3.125,-4.641,6.069,-15.58232905867489
4.146,2.441,-3.76,6.4639999999999995,-17.748410442724218
4.16,2.842,-4.738,6.151,-16.77910775078048
4.125,2.891,-4.279,6.85,-17.239396598231366
4.26,1.615,1.048,6.068,-19.505789730770672
4.26,3.008,-4.92,7.985,-15.807655604953876
4.135,3.958,-3.304,6.978,-14.94343814814054
4.23,2.681,-4.9239999999999995,7.736000000000001,-16.514207616164793
4.158,3.589,-3.26,10.247,-15.241959082571
4.312,3.885,-1.896,9.742,-14.091783146910608
3.8939999999999997,4.026,-3.06,10.949000000000002,-16.102081644280492
6.641,-5.2010000000000005,-5.004,7.813,-32.89993977606885
4.122,2.889,-3.4819999999999998,6.162999999999999,-17.214940793395563
4.1,3.574,-3.2,8.817,-16.195220165940707
5.48,1.956,-0.67,6.849,-17.491026113884708
3.9619999999999997,1.57,-4.796,6.486000000000001,-21.094123202733122
3.971,3.495,-4.465,8.116,-17.82466217120798
4.289,3.238,-0.561,11.817,-15.465364785173747
4.176,4.02,-2.858,8.671,-14.224870345034768
4.959,2.661,-0.401,7.375,-15.978273335586223
3.8,3.7060000000000004,-2.8489999999999998,10.594000000000001,-16.926758352388006
4.212,3.2230000000000003,-4.332,6.0729999999999995,-15.511985432175956
4.284,3.0180000000000002,-4.973,10.392999999999999,-15.787652562011989
4.316,3.588,-3.125,8.177999999999999,-14.687040264117893
4.018,3.759,-4.242,6.257999999999999,-17.294136287716082
4.05,3.668,-2.242,6.071000000000001,-16.274930016023085
3.9939999999999998,0.9440000000000001,-4.744,8.605,-21.47945096775197
4.22,3.9419999999999997,-3.4389999999999996,6.289,-14.038071339157266
4.05,2.512,-4.739,7.649,-18.958923280284523
4.078,3.653,-4.9510000000000005,6.24,-16.735252991646473
4.291,-0.747,-4.695,6.4,-23.366834646316093
6.011,-1.6769999999999998,-4.656000000000001,10.215,-25.207020309759464
4.042,1.819,-4.223,7.857,-19.95311480916229
4.063,2.044,-4.593,7.61,-19.554722808130368
4.202,3.6889999999999996,-4.928,7.152,-14.6462375969328
5.319,-2.149,-3.5980000000000003,9.312000000000001,-25.584125591190997
4.022,1.109,-4.86,7.265,-21.437255228541648
4.052,3.71,-4.495,8.935,-16.622985319591898
4.15,3.517,-4.757,6.775,-15.581168596338689
4.107,3.9819999999999998,-3.7910000000000004,7.747999999999999,-15.428384324451196
4.124,3.821,-4.686,6.399,-15.426745365745964
4.093999999999999,2.8789999999999996,-4.238,6.646,-17.789013026167854
4.027,3.627,-3.676,7.69,-17.139739873904908
4.056,3.492,-4.539,6.888999999999999,-17.379052354440773
4.1530000000000005,0.723,-4.151,6.199,-20.931146506328503
4.268,2.716,-2.694,10.440999999999999,-16.393919735418795
4.2780000000000005,3.302,-3.5780000000000003,7.625,-15.220619988508346
4.033,3.483,-4.123,7.202000000000001,-17.510378967742028
4.227,3.031,-4.133,6.732,-15.826114759631206
3.795,3.9160000000000004,-3.145,8.281,-17.237726666755247
4.479,-1.3230000000000002,1.3430000000000002,6.382000000000001,-25.656020600522407
4.029,3.265,-4.066,6.747999999999999,-17.866556902450906
6.712999999999999,-0.33899999999999997,-4.999,7.818,-23.202026525448584
5.234,0.8540000000000001,-3.154,10.68,-19.587102857531548
2.387,-2.019,2.825,10.89,-29.23082953007538
5.706,-1.705,2.978,9.707,-26.41491168253253
2.923,0.031,2.048,6.066,-23.28572893266406
4.08,-1.868,-1.146,11.935,-26.95726702037828
4.396,2.327,-3.865,8.988999999999999,-17.288437394014007
4.011,3.967,-3.467,7.417999999999999,-16.67290683295149
4.132,2.537,-4.361000000000001,9.693,-17.509634121429173
4.175,3.572,-0.746,6.206,-15.056465914645381
4.245,2.8819999999999997,-4.569,9.371,-16.075741395120147
4.069,3.1430000000000002,-4.947,7.7620000000000005,-17.73285174760888
5.455,3.57,-1.454,6.129,-14.206042074196615
4.502,1.682,-3.352,6.64,-18.5733423719042
4.555,3.3169999999999997,-2.274,8.992,-15.289188995202815
3.998,2.076,-3.627,6.005,-19.689285451281886
4.05,3.485,-4.791,7.667999999999999,-17.433656801781723
4.221,2.513,-4.6339999999999995,6.931,-16.884123335731555
3.784,3.648,-1.296,10.754000000000001,-16.851675036961186
4.2410000000000005,2.841,-4.765,8.717,-16.16535044591725
4.237,2.138,-4.702,6.263,-17.57864290148686
4.217,2.608,-2.9160000000000004,10.342,-16.719285080508993
4.22,2.944,-2.734,6.191,-16.029429989076572
4.59,4.0360000000000005,-2.082,10.206,-13.839381427600527
4.168,3.983,-2.249,6.254,-14.38659163216393
4.2010000000000005,2.294,-5.002,6.355,-17.437421665891332
3.5439999999999996,0.41600000000000004,-0.68,7.172999999999999,-22.62615049191135
3.853,3.069,-1.5819999999999999,7.725,-17.78167460339033
4.209,2.318,-3.805,6.712999999999999,-17.33611070137734
5.347,-3.909,1.609,6.4079999999999995,-30.58375902763185
5.066,-3.264,-4.933,11.422,-28.123020502268282
4.208,3.838,-4.539,9.788,-14.308414629512225
4.085,2.803,-4.9319999999999995,8.622,-17.849059446034524
4.096,0.609,-5.202000000000001,8.516,-21.494293938040208
4.096,2.765,-4.907,7.26,-18.026691997760533
3.977,1.7469999999999999,-4.9719999999999995,7.593,-20.64905456866252
4.33,3.6239999999999997,-3.037,8.207,-14.63389470757714
3.9939999999999998,1.868,-4.252,7.917000000000001,-20.176617073560752
4.046,3.7439999999999998,-4.519,8.861,-16.659258525010017
4.314,3.263,-3.815,7.421,-15.331073881221213
4.203,3.1719999999999997,-2.639,9.165,-15.668228643709073
3.031,-4.513,-1.715,9.857999999999999,-32.1603837043197
4.01,3.0780000000000003,-4.735,6.767,-18.546941702797227
4.04,3.595,-4.481,9.344,-16.730136959445588
3.767,1.37,-0.032,8.517999999999999,-20.73287522488985
3.3810000000000002,-6.731,-3.83,6.079,-37.53029577476894
4.178999999999999,3.8569999999999998,-3.486,9.955,-14.509690291698842
4.288,2.8739999999999997,-4.333,8.729,-16.07925073872429
2.555,-9.164,-0.079,5.818,-40.37577980327581
5.864,1.949,-0.21899999999999997,11.218,-17.937530834185747
4.225,2.5540000000000003,-4.806,11.547,-17.060805341541705
4.004,1.7530000000000001,-3.813,6.257999999999999,-20.235480156046087
4.154,2.164,-4.95,6.4,-18.215532489911087
4.063,3.446,-4.55,6.622000000000001,-17.358119548284435
4.203,3.168,-3.266,10.039,-15.67043941782469
5.466,1.402,2.806,11.404000000000002,-18.663120184401574
3.991,2.9139999999999997,-3.136,6.274,-18.223022930576068
4.212,2.4419999999999997,-3.878,7.94,-17.070765049734423
4.331,-2.968,1.6130000000000002,8.176,-29.963650611968163
4.243,3.4360000000000004,-1.109,6.709,-14.997229371898804
4.176,2.229,-4.816,7.855,-17.79607006275537
4.092,3.0469999999999997,-4.14,6.9,-17.500285431258874
4.0569999999999995,3.114,-4.863,8.21,-17.792123378408032
4.306,2.124,-4.104,7.231,-17.593885807321534
4.107,3.892,-4.746,8.859,-15.573993268622987
4.03,3.9210000000000003,0.609,9.027000000000001,-15.29890714943882
4.053999999999999,2.224,-4.43,6.122000000000001,-19.403336940601253
4.19,2.741,-4.644,8.116,-16.633689133233265
4.14,3.4810000000000003,-4.9110000000000005,8.203,-15.811577785364172
5.336,-4.2219999999999995,-4.23,8.133,-29.797893288609767
4.034,3.2439999999999998,-4.762,6.734,-18.109746694845466
4.171,3.595,-2.9730000000000003,6.272,-15.129104718675453
4.3180000000000005,2.595,-3.097,9.122,-16.667016489183773
2.7310000000000003,-3.8110000000000004,0.037000000000000005,5.904,-31.447380447060237
4.132,3.9139999999999997,-3.536,6.2139999999999995,-15.086705492887221
4.323,1.341,-3.219,8.131,-19.18140465125368
4.238,1.95,-4.8580000000000005,7.739,-17.95183020123398
3.841,3.0260000000000002,-1.617,10.222000000000001,-17.820965534067994
4.133,1.432,-3.2489999999999997,8.702,-19.61886686168295
4.113,3.823,-4.1080000000000005,6.54,-15.632569528380387
5.484,-2.944,-2.531,6.59,-27.31627771754857
2.8539999999999996,-2.042,2.906,11.857000000000001,-28.979804510246804
3.825,3.4530000000000003,-4.518,6.082000000000001,-18.414742364742533
4.234,1.95,-4.377,7.375,-17.962613347417623
4.024,2.407,-4.003,9.58,-18.58962773469805
4.691,1.805,-3.0789999999999997,6.037999999999999,-18.10565070176472
4.249,2.286,-4.727,7.246,-17.259621518266272
4.2410000000000005,3.5039999999999996,-3.264,8.698,-14.843360001584546
4.18,2.658,-4.156000000000001,6.103,-16.898149862061874
4.0760000000000005,3.77,-4.327,6.978,-16.50275235458409
4.245,3.682,-1.376,9.663,-14.487876173277053
4.481,3.918,-4.279,7.228,-14.147355347258456
4.025,3.102,-4.987,6.496,-18.485279626351865
4.0089999999999995,-2.523,-2.963,6.053,-28.249800272170816
7.108,3.3139999999999996,-0.013000000000000001,9.445,-15.936516521972473
4.012,3.792,-2.347,6.3229999999999995,-16.41163864161544
5.176,-1.6159999999999999,-2.929,10.197000000000001,-24.576246380387172
4.306,4.006,-2.311,9.005,-13.843905369360574
3.859,0.43799999999999994,-4.766,7.343999999999999,-23.01838522847424
4.266,3.05,-4.785,6.244,-15.721566523462586
3.95,3.9219999999999997,-3.5460000000000003,9.422,-16.705776341023416
4.08,4.011,-4.791,9.314,-15.689646610955005
2.0909999999999997,-0.672,-1.3969999999999998,12.059000000000001,-25.690902382587986
4.281000000000001,3.173,-4.203,6.671,-15.47895349406424
4.303,3.512,-4.901,8.88,-14.822434644252588
4.167,2.517,-4.823,6.066,-17.333659891967972
6.199,1.848,0.33299999999999996,11.004000000000001,-18.21034174217304
2.8280000000000003,0.632,-4.45,11.292,-22.11095614881414
2.9160000000000004,-0.239,-1.3530000000000002,9.539,-23.848262518961484
4.154,-4.37,-3.406,7.954,-31.913996294381622
7.319,-6.6770000000000005,-0.32799999999999996,9.912,-32.980426797904364
4.986000000000001,2.86,-3.491,8.421,-15.572059709735859
5.372000000000001,-1.493,0.20600000000000002,9.627,-24.438254810758462
5.09,-2.2119999999999997,-3.005,6.272,-25.747122707436237
4.052,1.252,-4.106,7.032,-20.816587788021575
4.921,-3.798,-4.166,9.791,-29.392716583813897
5.347,-4.822,-1.274,6.189,-32.2824792795417
3.815,2.7889999999999997,2.0469999999999997,10.491,-17.956873602032772
3.557,1.188,-3.115,11.735999999999999,-21.048477920981306
5.164,2.63,1.785,10.48,-16.059637936198264
4.938,-1.64,-2.559,8.999,-24.662480840153023
2.699,-5.909,-3.8710000000000004,9.152000000000001,-35.50395644146019
3.5780000000000003,3.44,1.275,10.655999999999999,-17.042761564956653
5.26,-5.071000000000001,-1.2790000000000001,6.136,-33.02530412809032
8.359,-4.328,-3.764,6.1579999999999995,-30.73205427425968
5.127000000000001,1.9669999999999999,-4.961,10.039,-17.39084330695284
